Customer_ID,Age,Annual_Income,Loan_Amount,Debt_Ratio,Monthly_Income,Number_of_Open_Credit_Lines,Number_of_Late_Payments,Credit_Utilization_%,Defaults
23658,33,32863,20969,0.12,7317,7,6,49.31,0
23659,48,123488,24985,0.57,10184,4,1,35.54,0
23660,40,49564,48232,0.89,11130,10,7,10.66,0
23661,53,102189,12020,0.86,2367,1,6,17.23,0
23662,36,109624,36141,0.77,8500,6,0,45.78,0
23663,49,42499,30461,0.18,7368,10,9,94.58,1
23664,43,127619,15352,0.9,7461,13,8,99.53,1
23665,44,146056,16344,0.59,6057,3,7,14.51,0
23666,54,109218,42301,0.28,10187,7,0,84.75,0
23667,27,52132,14125,0.64,9717,14,4,53.22,1
23668,58,146272,38491,0.79,10457,1,5,65.89,0
23669,57,24533,20202,0.19,4526,14,7,55.54,0
23670,24,102962,43232,0.83,7673,4,9,93.21,1
23671,54,100096,1709,0.84,4930,10,6,53.06,0
23672,62,54409,7992,0.11,3402,12,4,25.12,0
23673,42,101461,34506,0.82,6445,9,0,80.19,0
23674,25,42987,27354,0.86,4829,10,3,56.24,0
23675,62,30633,14233,0.13,1833,14,8,20.54,0
23676,43,121601,48460,0.34,2927,6,7,51.54,0
23677,35,76207,5590,0.4,11157,2,9,71.87,1
23678,51,70535,29706,0.38,6850,6,9,36.63,0
23679,29,115661,14718,0.71,11887,9,1,92.08,0
23680,63,23996,23471,0.39,5117,11,1,86.5,1
23681,45,20014,37486,0.87,2071,1,7,61.11,0
23682,45,100431,14105,0.9,2301,12,2,14.89,0
23683,69,21674,41969,0.35,2688,5,4,62.49,0
23684,41,57867,6081,0.51,9886,13,8,47.4,0
23685,29,105537,49822,0.55,9818,8,1,75.17,0
23686,68,77251,43697,0.56,5820,13,7,34.03,1
23687,58,75709,27718,0.4,4794,7,1,64.52,0
23688,42,140162,21384,0.23,4111,10,2,59.9,0
23689,63,37864,5545,0.14,6151,2,6,57.42,0
23690,43,46321,6339,0.19,11313,8,6,20.43,0
23691,69,44082,16353,0.82,5750,9,4,54.09,0
23692,24,137734,27376,0.32,5232,10,0,59.56,0
23693,49,60131,29028,0.16,7656,14,1,93.49,0
23694,35,91493,20100,0.6,3952,8,6,51.48,1
23695,21,24210,5302,0.16,2309,12,7,67.59,0
23696,50,134080,2809,0.16,9916,6,5,61.23,0
23697,49,140159,29917,0.6,8507,9,2,27.57,0
23698,40,135663,6830,0.57,5899,8,2,26.6,0
23699,53,84586,19381,0.13,1719,4,8,76.55,1
23700,61,103605,49924,0.47,9293,13,2,57.08,0
23701,64,54851,49637,0.45,11817,12,5,90.64,1
23702,56,46865,3130,0.54,11717,6,2,91.73,0
23703,42,103606,5412,0.69,9969,5,9,36.74,1
23704,33,24158,11884,0.33,7613,10,2,19.14,0
23705,27,141497,36564,0.45,10220,9,8,40.97,0
23706,28,77852,25132,0.73,10172,11,7,16.03,1
23707,48,69339,47775,0.84,4673,4,6,80.31,1
23708,65,121086,48733,0.81,4341,1,2,23.16,0
23709,63,40572,23707,0.48,6274,14,4,87.97,0
23710,29,24100,31478,0.52,6690,11,0,47.38,0
23711,45,64469,7745,0.52,3482,9,1,35.07,0
23712,36,101061,46655,0.79,4276,11,8,55.14,0
23713,30,80861,38970,0.77,8395,9,2,64.49,0
23714,31,38456,35323,0.35,11406,7,4,73.14,0
23715,51,75803,12882,0.23,2681,5,3,40.44,0
23716,32,85633,12764,0.4,6148,11,7,98.47,0
23717,51,95019,25565,0.33,9596,7,0,48.01,0
23718,34,141493,5443,0.86,3597,9,5,85.1,1
23719,64,56232,14583,0.31,9626,3,5,13.14,0
23720,52,87323,42290,0.24,8578,5,7,80.02,0
23721,37,126067,11136,0.82,11511,3,0,59.62,0
23722,55,41788,22223,0.17,8045,8,3,67.57,0
23723,21,118987,21342,0.31,4303,11,0,43.56,0
23724,49,36092,10876,0.45,11805,1,8,59.04,0
23725,24,21132,1746,0.58,4173,4,5,93.9,1
23726,43,97850,35952,0.36,6876,7,6,44.74,0
23727,48,124181,25330,0.5,10107,13,0,19.52,1
23728,36,108118,15052,0.26,4660,14,9,74.85,0
23729,32,113316,43344,0.56,4069,9,3,55.46,0
23730,41,146003,33576,0.43,9050,10,6,48.24,1
23731,65,117772,29606,0.78,9144,11,3,80,0
23732,37,138524,32001,0.43,5274,2,4,60.6,0
23733,60,33068,10210,0.46,8901,14,0,66.82,1
23734,33,67401,16079,0.57,4113,9,2,93.35,0
23735,52,68526,28154,0.2,7619,14,7,15.27,0
23736,57,78958,29687,0.23,3186,6,8,33.61,0
23737,35,135729,8148,0.73,2338,7,7,90.84,1
23738,32,96593,13855,0.32,7949,4,3,81.35,0
23739,69,75041,29516,0.65,10623,5,9,26.97,0
23740,35,119158,16473,0.18,3809,1,0,25.22,0
23741,54,124042,31285,0.76,6472,4,3,84.26,0
23742,26,83372,23557,0.89,11771,8,5,59.76,0
23743,37,87562,43502,0.4,5447,6,1,87.43,0
23744,68,112099,15219,0.5,5664,7,6,92.59,0
23745,69,84046,45006,0.45,1582,1,2,16.26,1
23746,40,123669,48125,0.82,10461,7,7,97.28,1
23747,29,88086,40965,0.11,10502,6,3,74.48,0
23748,25,148088,35470,0.62,10162,4,8,85.1,1
23749,43,116458,39297,0.62,5123,2,0,66.73,0
23750,53,27089,40984,0.41,6623,12,9,37.46,0
23751,58,36623,46380,0.28,8230,13,0,63.95,0
23752,34,69641,41423,0.29,6724,2,4,56.43,0
23753,37,32043,39185,0.74,11887,7,8,93.89,1
23754,39,86572,49901,0.15,9813,3,5,59.95,1
23755,53,84136,7324,0.55,3390,2,1,12.51,0
23756,21,144218,21257,0.35,9544,10,8,71.75,0
23757,33,108052,9313,0.31,11625,3,6,14.55,0
23758,66,106700,48227,0.5,6284,10,4,94.96,0
23759,47,77061,27052,0.82,11102,2,6,53.79,0
23760,26,137957,25603,0.59,7594,14,8,97.12,0
23761,26,26122,22762,0.73,1816,11,7,12.33,0
23762,53,67346,19508,0.58,2004,14,7,57.96,1
23763,50,145434,17815,0.66,11574,3,8,30.36,0
23764,66,117322,5974,0.45,10124,5,2,67.67,0
23765,55,133993,21161,0.84,10283,10,0,54.84,0
23766,43,36150,30730,0.5,7907,10,3,60.95,0
23767,30,107630,13723,0.54,8768,10,8,42.37,0
23768,39,97228,16473,0.52,2100,5,9,14.64,0
23769,48,32054,2085,0.35,4979,14,0,19.55,0
23770,43,21767,23579,0.28,11715,7,9,87.27,0
23771,24,24708,23643,0.16,3952,10,0,73.25,0
23772,40,126657,27670,0.67,2647,11,5,79.25,1
23773,39,77999,19869,0.33,5859,3,3,21.04,1
23774,62,72158,16771,0.41,10350,11,0,14.43,0
23775,47,49292,42060,0.84,8441,3,3,11.55,0
23776,54,48082,11346,0.55,2614,7,5,56.96,0
23777,24,54024,22462,0.18,10687,14,7,55.08,0
23778,58,112270,40970,0.74,8015,6,8,19.96,0
23779,27,128447,20432,0.3,10052,6,9,41.2,1
23780,68,43461,14174,0.54,8406,4,5,57.72,0
23781,27,25351,18183,0.51,5284,11,1,70.82,0
23782,46,67031,30697,0.29,11954,13,5,82.9,0
23783,46,119053,6611,0.19,11400,14,0,67.72,0
23784,39,102628,47959,0.27,7195,14,0,12.7,0
23785,29,124720,23393,0.18,7161,4,0,62.75,1
23786,40,144501,26871,0.32,7065,14,5,17.91,0
23787,62,59718,6263,0.9,8837,2,6,60.84,0
23788,65,130632,42394,0.42,10871,11,0,43.84,0
23789,36,147535,22954,0.79,5141,6,2,35.77,0
23790,37,110577,12996,0.54,2554,10,2,53.35,1
23791,42,146875,11805,0.63,8501,11,6,44.33,0
23792,33,111212,10107,0.23,7231,3,3,84.72,0
23793,32,120017,11467,0.32,8010,6,8,30.38,1
23794,30,32777,22024,0.51,11967,12,8,22.3,0
23795,21,109856,42607,0.8,5711,3,9,85.33,1
23796,52,28308,19679,0.13,5095,3,3,31.91,0
23797,50,63441,13270,0.51,6920,1,2,12.9,0
23798,28,133682,18815,0.14,10013,13,5,44.83,1
23799,41,100865,22556,0.47,4419,5,8,83.71,0
23800,42,33882,14887,0.6,7035,2,9,48.87,0
23801,38,134883,36129,0.7,3972,10,7,52.31,0
23802,22,24714,24925,0.21,5778,12,6,14.25,0
23803,68,111586,13324,0.23,5408,2,6,73.99,0
23804,64,63432,1723,0.48,6112,9,4,40.93,0
23805,29,101289,35315,0.9,4562,2,8,75.58,1
23806,23,115515,9275,0.38,8014,11,1,46.99,0
23807,46,130625,14405,0.44,8638,2,4,57.42,0
23808,41,100166,2365,0.45,9600,6,4,63.05,0
23809,50,145934,47427,0.16,9021,10,4,27.72,0
23810,48,37658,28338,0.72,4215,11,7,36.46,0
23811,56,89245,4853,0.3,8982,1,0,62.7,0
23812,46,118642,5682,0.66,7319,8,3,84.06,1
23813,54,125065,45159,0.48,11995,13,0,96.53,0
23814,28,138199,6960,0.59,6800,1,4,57.18,0
23815,30,122579,25727,0.14,4227,9,6,16.65,0
23816,68,147597,25073,0.81,3928,4,1,96.04,0
23817,63,97027,22541,0.3,4879,12,1,47.87,0
23818,34,70808,20882,0.64,6118,3,6,19.22,0
23819,60,59530,49232,0.74,10381,7,1,97.5,0
23820,35,28834,46054,0.53,3670,8,1,35.25,0
23821,37,34358,2567,0.37,7825,12,5,69.12,0
23822,38,29872,25787,0.88,6925,14,4,22.97,0
23823,52,78694,24053,0.32,4300,5,0,74.76,1
23824,58,107193,27755,0.86,3803,3,6,97.87,1
23825,43,143498,28799,0.22,1712,14,1,98.66,1
23826,66,70321,37959,0.41,6494,4,1,21.36,0
23827,43,110363,10718,0.21,2820,10,2,79.18,0
23828,55,93709,24540,0.1,11959,6,8,69.79,0
23829,59,36685,26097,0.31,9595,12,0,82.13,0
23830,35,31333,23901,0.17,8371,5,7,39.99,0
23831,44,136254,29522,0.89,2714,4,1,46.16,0
23832,48,31356,38903,0.71,9582,3,8,40.76,1
23833,36,60584,40519,0.1,9820,6,4,78.99,0
23834,36,130453,41977,0.28,10748,7,8,82.82,0
23835,60,71362,12672,0.64,7063,2,9,32.44,0
23836,59,31344,8174,0.42,4786,6,8,61.55,0
23837,26,134491,19103,0.77,11469,3,4,21.34,0
23838,22,64619,9061,0.5,9160,10,1,11.18,0
23839,33,125534,21398,0.62,3281,8,8,64.91,0
23840,64,127107,33626,0.58,7833,14,7,85.62,0
23841,67,101331,14265,0.61,3338,2,2,91.59,1
23842,29,115279,34646,0.28,11116,5,0,65.83,0
23843,54,141276,42553,0.4,3940,14,4,82.78,0
23844,37,21943,46698,0.14,2606,8,1,46.38,1
23845,47,110185,40040,0.57,4502,9,8,88.78,0
23846,49,80217,30472,0.47,6688,13,4,79.72,0
23847,57,132319,46510,0.71,4905,7,6,37.77,0
23848,63,41021,18993,0.27,10504,9,0,63.75,0
23849,42,28348,7714,0.45,4732,14,0,14.61,0
23850,44,97286,30767,0.24,5702,9,7,23.19,0
23851,27,90921,38877,0.59,4551,8,7,95.2,1
23852,54,36639,19832,0.78,5377,7,7,10.88,0
23853,68,105030,13749,0.71,9114,6,6,28.29,1
23854,32,84566,16888,0.86,8807,13,4,22.49,0
23855,43,62011,35904,0.88,4382,12,0,72.89,0
23856,35,134577,17020,0.72,1859,13,7,19.51,0
23857,53,123336,40734,0.33,8568,11,9,11.81,0
23858,33,124565,35821,0.28,3697,3,6,93.74,0
23859,43,137105,8763,0.46,6525,8,2,88.55,0
23860,58,38640,47000,0.9,7457,3,6,42.26,1
23861,52,55402,33851,0.43,1598,11,4,19.05,0
23862,65,85088,17025,0.26,8834,9,9,71.04,1
23863,55,80240,27015,0.86,4203,9,9,89.48,1
23864,21,21891,16431,0.41,10503,13,9,97.72,0
23865,67,48259,20052,0.65,11612,10,3,21.71,0
23866,65,83021,38999,0.73,3375,10,0,64.02,0
23867,25,48987,44179,0.77,8907,14,9,48.75,0
23868,33,72616,42658,0.76,10932,9,1,24.11,0
23869,25,30683,31992,0.77,7203,4,1,82.71,0
23870,52,81083,46585,0.63,7036,9,9,80.4,1
23871,41,29967,43058,0.42,2184,12,1,96.82,0
23872,44,97664,7572,0.63,3739,2,8,17.7,1
23873,38,60194,36662,0.77,2398,1,5,31.5,0
23874,41,120274,37185,0.38,11379,8,4,84.48,0
23875,30,113831,17632,0.34,6567,6,9,45.59,1
23876,44,105873,8810,0.37,8314,13,3,52.83,0
23877,60,82661,13674,0.54,6946,11,8,65.04,1
23878,67,107738,43917,0.14,3331,10,8,46.76,1
23879,41,92307,8880,0.72,7084,9,9,13.19,0
23880,45,63452,13650,0.21,3981,9,6,64.36,0
23881,43,32857,35883,0.21,9712,3,4,30.6,0
23882,42,51301,40349,0.26,7664,2,5,97.2,0
23883,24,75900,39419,0.56,5911,13,2,72.13,0
23884,54,51460,2806,0.33,2117,7,1,85.66,0
23885,26,106923,41068,0.39,2588,5,9,95.9,0
23886,48,69800,25871,0.85,9840,13,9,15.7,0
23887,51,29832,43951,0.78,6802,10,3,23.38,0
23888,55,67408,49991,0.78,9248,6,2,82.72,1
23889,59,32626,48136,0.56,9386,5,3,89.63,0
23890,62,77872,6493,0.79,9289,4,9,10.44,1
23891,43,104021,33548,0.72,5877,1,0,95.07,0
23892,26,98959,5650,0.86,8998,4,0,50.89,1
23893,36,116939,45835,0.15,1612,10,5,51.64,1
23894,22,116159,17225,0.12,6832,13,9,89.09,0
23895,44,36802,46360,0.24,10761,13,3,36.06,0
23896,37,36333,1792,0.84,10785,13,1,62.51,0
23897,65,55120,30803,0.58,3729,3,2,40.08,0
23898,21,113621,34857,0.44,6792,3,7,20.22,0
23899,26,42159,21881,0.51,10672,14,5,42.27,0
23900,25,44660,34557,0.76,9171,5,1,25.57,0
23901,65,76843,5194,0.84,3857,1,6,56.89,0
23902,49,145179,13558,0.68,8592,11,1,57.68,0
23903,32,54519,27374,0.71,6842,6,0,49.36,0
23904,59,114333,21841,0.36,7559,2,4,25.64,0
23905,67,104577,14475,0.47,5938,13,9,20.69,0
23906,23,64935,7671,0.81,8251,1,8,19.42,0
23907,68,42507,32764,0.73,4551,11,4,20.09,1
23908,21,91060,6961,0.65,6739,8,0,36.54,1
23909,47,104271,45816,0.15,5593,10,1,10.17,0
23910,68,77223,6155,0.13,11663,3,3,15.6,0
23911,44,47675,34081,0.2,5985,14,4,52.34,0
23912,64,133487,1232,0.57,4481,6,1,26.44,0
23913,39,37673,10221,0.53,9521,2,2,33.7,1
23914,28,129619,45566,0.85,6566,5,5,41.8,0
23915,64,55470,25233,0.66,5464,9,5,13.57,0
23916,67,61603,3711,0.34,5584,7,9,29.8,0
23917,22,104825,13531,0.23,6360,4,0,79.9,0
23918,50,51230,11480,0.78,6151,3,9,40.68,0
23919,50,34542,41708,0.47,2623,9,7,26.75,0
23920,69,130563,13191,0.62,10743,4,5,27.8,0
23921,59,81407,3122,0.55,6171,5,2,98.63,1
23922,65,73821,4779,0.19,2315,6,1,23.36,0
23923,52,55690,6654,0.15,2478,10,8,91.49,0
23924,21,26654,46142,0.4,4358,5,7,17.25,0
23925,58,87557,12169,0.39,2182,9,2,88.7,0
23926,33,132259,2172,0.64,9640,1,6,55.62,1
23927,31,105544,8317,0.61,5155,11,6,64.78,1
23928,30,108264,1159,0.88,2280,6,0,32.13,0
23929,68,109698,3129,0.79,2942,4,5,90.87,1
23930,46,47446,20462,0.5,9318,4,2,62.84,0
23931,40,115515,19613,0.5,6000,3,9,70.81,0
23932,37,68484,3917,0.64,4259,14,2,60.11,0
23933,37,64078,20397,0.19,7493,5,4,21.27,1
23934,24,134824,27125,0.9,11893,8,5,85.26,1
23935,25,24225,46533,0.52,11953,4,8,26.52,0
23936,43,144098,7326,0.83,4620,7,4,36.28,0
23937,66,94745,35347,0.87,4045,14,2,70.26,0
23938,30,130196,48277,0.57,5541,8,0,18.4,0
23939,66,101259,15349,0.18,7375,5,2,94.01,0
23940,48,65487,35728,0.56,11062,10,3,21.17,0
23941,53,88676,31792,0.58,4328,1,9,70.04,0
23942,63,31721,8902,0.73,2962,8,6,67.16,0
23943,46,22587,15033,0.14,9442,10,4,72.82,0
23944,68,128878,37612,0.47,2053,3,2,49,1
23945,49,59437,38465,0.84,8551,4,8,44.41,0
23946,47,38989,36158,0.89,7399,10,9,97.99,1
23947,38,52726,35187,0.25,10407,7,5,83.54,1
23948,60,90540,4917,0.8,5795,9,4,53.69,0
23949,30,145967,29411,0.22,6604,4,6,26.4,0
23950,62,99837,15206,0.77,4889,13,9,90.15,1
23951,25,118215,13620,0.32,6819,4,0,68.39,0
23952,30,113639,12822,0.87,5151,6,7,22.22,0
23953,41,145437,38710,0.66,4635,9,6,26.48,0
23954,44,61168,9354,0.42,6763,4,4,58.67,0
23955,58,84669,25691,0.32,8902,10,5,55.33,0
23956,23,93040,24954,0.29,4995,8,8,46.84,0
23957,60,122114,6198,0.64,2837,3,0,48.42,0
23958,51,91616,27046,0.82,6588,2,2,25.5,0
23959,61,27408,23386,0.7,7696,14,8,32.99,0
23960,57,24153,12271,0.77,4511,4,2,54.34,0
23961,22,144887,22526,0.73,4159,14,5,15.73,0
23962,22,31055,44798,0.88,10856,13,9,41.74,0
23963,59,39760,26257,0.71,4235,4,1,28.93,0
23964,69,37752,9860,0.27,6807,7,8,25.72,0
23965,62,109729,27645,0.73,6313,14,4,23.19,0
23966,64,23800,25189,0.36,6213,7,7,22.62,0
23967,54,86573,16762,0.9,8256,9,1,24.44,1
23968,62,50054,1968,0.4,8097,10,7,43.67,0
23969,40,81816,6800,0.33,1678,2,4,19.13,0
23970,53,46866,25229,0.29,2537,4,2,90.73,1
23971,24,20992,32049,0.63,5334,3,5,54.81,0
23972,65,43696,30717,0.19,6278,12,5,55.43,0
23973,64,80282,22767,0.86,8926,3,7,29,1
23974,31,122814,8470,0.34,7284,7,6,88.04,0
23975,62,118697,5819,0.34,7677,12,8,84.53,0
23976,67,93541,37003,0.14,6305,10,0,13.08,0
23977,25,72838,22639,0.3,8899,6,7,75.92,0
23978,45,49400,5300,0.44,8860,3,0,26.58,0
23979,69,102277,47935,0.4,7831,8,8,60.01,0
23980,57,138692,49429,0.32,11531,8,9,88.35,0
23981,54,148575,24793,0.13,5068,7,2,94.06,1
23982,29,37565,12071,0.34,5923,9,2,26.6,1
23983,26,59585,4998,0.72,5486,14,2,94.56,0
23984,38,54833,42750,0.45,4813,3,0,16.26,0
23985,34,141559,6180,0.33,7740,5,6,91.84,0
23986,39,32094,13752,0.34,10183,6,3,79.51,0
23987,34,51280,31513,0.54,9605,9,2,92.24,0
23988,60,66647,39189,0.34,1809,4,4,42.95,0
23989,37,64378,18879,0.6,8777,5,0,94.67,0
23990,55,39513,25362,0.89,11393,9,4,83.67,0
23991,49,20154,47686,0.13,10497,12,1,39.55,0
23992,62,115798,15316,0.23,8228,11,7,40.5,0
23993,37,48134,28644,0.24,3392,4,8,42.15,0
23994,63,128050,11899,0.46,11018,2,8,62.99,0
23995,28,28678,46967,0.13,3417,9,2,26.37,0
23996,21,26294,25525,0.48,7999,11,7,49.01,0
23997,65,29574,6378,0.84,6721,12,1,16.09,0
23998,56,55183,49669,0.11,3741,3,0,42.25,0
23999,27,68747,3577,0.39,8741,11,0,70.01,0
24000,66,86606,22690,0.71,3473,6,6,63.05,0
24001,25,38638,41901,0.22,7438,9,0,38.49,0
24002,44,77194,35003,0.16,7026,3,5,33.15,0
24003,48,67553,16641,0.6,5478,8,7,39.44,0
24004,63,46082,4659,0.11,2815,9,9,16.26,0
24005,37,36306,12847,0.74,10302,3,3,33.18,1
24006,57,128371,22752,0.15,11181,3,1,73.72,1
24007,40,147899,17440,0.52,8295,4,3,26.09,0
24008,23,27807,11084,0.69,9895,13,8,22.44,1
24009,57,108760,8472,0.29,8048,1,1,86.15,1
24010,46,141401,19953,0.18,2899,2,4,31.29,0
24011,35,71342,21464,0.24,11959,14,1,32.6,0
24012,68,52143,49364,0.78,2872,1,0,51.67,0
24013,28,141952,23761,0.66,10948,3,8,52.47,0
24014,33,78414,19332,0.26,6606,6,4,26.76,0
24015,68,110302,17606,0.67,4703,8,5,60.05,0
24016,23,44715,43599,0.67,11386,5,5,72.62,1
24017,21,82054,29998,0.9,4182,8,7,53.6,0
24018,29,92934,38985,0.41,9422,6,3,90.59,0
24019,51,32202,14537,0.79,9925,1,0,99.24,0
24020,61,47987,43717,0.46,3637,3,6,57.57,1
24021,46,55740,10027,0.82,8647,14,5,97.54,1
24022,37,136202,3536,0.17,4306,2,6,68.18,0
24023,54,96848,3525,0.24,11619,6,7,57.59,0
24024,29,105890,10176,0.78,6350,8,4,88.3,0
24025,33,73871,18741,0.76,3457,6,5,96.98,1
24026,25,146404,5887,0.34,11185,4,1,99.91,0
24027,61,33627,25106,0.58,2431,4,4,78.33,0
24028,33,119649,15847,0.41,1547,9,2,53.68,0
24029,21,114294,12252,0.11,3770,1,4,36.64,0
24030,45,71069,5477,0.12,7267,2,8,60.22,0
24031,67,60409,18755,0.14,9418,4,2,79.98,0
24032,24,147257,20608,0.58,6061,3,2,12.41,0
24033,56,114022,17095,0.32,11756,9,0,34.09,1
24034,30,100635,7104,0.22,2178,5,0,41.91,0
24035,48,131689,34910,0.85,3090,8,6,80.2,1
24036,26,126948,21693,0.2,4018,4,8,65.22,1
24037,47,81486,30403,0.64,8632,11,1,48.31,0
24038,32,21611,13726,0.82,10520,4,1,92.73,1
24039,68,146047,7898,0.23,3066,14,0,58.43,0
24040,23,51657,18972,0.27,8183,10,4,75.15,0
24041,66,38462,45945,0.56,3067,13,9,68.99,0
24042,53,96309,46684,0.51,1705,11,6,87.27,0
24043,30,136752,43430,0.52,3305,3,0,83.11,0
24044,51,109299,45874,0.54,10171,9,7,99.01,0
24045,35,58547,13682,0.86,3620,10,0,44.13,1
24046,27,127754,5342,0.14,11153,2,0,24.84,0
24047,56,49063,49008,0.71,7310,11,3,78.38,0
24048,34,125454,4362,0.29,8185,12,1,88.72,1
24049,68,102273,15583,0.4,2937,11,8,14.89,0
24050,34,130896,35404,0.17,3442,3,9,39.96,0
24051,23,140406,48702,0.46,4327,3,1,82.65,0
24052,69,99397,12104,0.74,8880,11,6,71.51,1
24053,66,72788,27048,0.18,10462,11,1,77.98,0
24054,23,62523,48876,0.32,9758,3,0,58.89,1
24055,42,50284,18628,0.4,11137,4,8,44.37,0
24056,39,107964,12929,0.18,9136,5,3,83.03,1
24057,55,83996,27674,0.71,10055,6,6,59.91,0
24058,32,86247,44557,0.73,5995,5,0,56.35,0
24059,25,33706,14268,0.77,4397,9,7,76.14,1
24060,30,113614,22690,0.57,1759,7,5,27.18,1
24061,61,30924,31220,0.51,9429,7,1,62.74,0
24062,53,131377,11704,0.31,2568,7,8,37.4,0
24063,33,35921,5514,0.62,6493,13,0,11.93,1
24064,55,45432,48190,0.46,11002,12,8,77.4,0
24065,52,138960,25834,0.88,9207,11,9,52.72,0
24066,31,37813,49308,0.87,8996,7,1,91.29,0
24067,68,124748,19742,0.82,7958,2,5,55.01,0
24068,58,128988,31892,0.39,2942,8,8,10.92,0
24069,44,85250,28987,0.39,11020,12,2,46.79,1
24070,55,146078,39383,0.78,8583,10,2,25.4,0
24071,39,88956,15840,0.68,1728,1,2,92.9,0
24072,26,22068,36144,0.66,6345,6,8,50.12,0
24073,60,59927,25771,0.32,10901,12,1,55.96,0
24074,65,90342,29733,0.77,3470,11,3,42.89,0
24075,64,125148,20480,0.56,7761,3,7,57,0
24076,62,50539,21019,0.46,9452,6,7,17.45,0
24077,55,31683,17945,0.79,5727,6,4,51.29,0
24078,24,143031,12641,0.42,3225,8,1,69.71,0
24079,53,105151,16232,0.62,11308,4,5,43.5,0
24080,33,55674,45326,0.47,11589,12,7,45.34,0
24081,56,72703,12315,0.57,11654,3,1,85.37,0
24082,63,78810,44851,0.13,11823,2,3,58.3,0
24083,39,106111,25615,0.47,7685,12,3,62.89,0
24084,63,105343,24255,0.55,3982,6,8,36.71,0
24085,32,105977,31709,0.49,6785,3,9,53.47,0
24086,31,107114,36272,0.78,2950,13,0,14.86,0
24087,26,31117,23355,0.35,7691,4,8,48.73,0
24088,32,23665,26363,0.81,6661,9,7,82.24,1
24089,47,139423,11068,0.42,5780,7,0,24.53,0
24090,61,64390,43452,0.66,7441,14,9,78.8,1
24091,45,94884,43089,0.17,9532,1,5,43.68,0
24092,62,83887,44223,0.26,2755,14,9,12.44,0
24093,23,68266,46832,0.71,1900,4,1,95.79,0
24094,23,75541,7822,0.11,11439,11,2,26.32,0
24095,40,84802,21893,0.87,7139,8,4,40.13,0
24096,48,114319,13497,0.25,6852,10,7,53.27,0
24097,43,27882,32801,0.82,11674,4,5,95.45,1
24098,68,90825,15251,0.51,11667,1,8,62.31,0
24099,23,33910,23570,0.55,4964,10,0,91.48,0
24100,62,60566,44145,0.17,6566,13,4,60.8,0
24101,44,83073,20944,0.39,8145,2,3,28.49,0
24102,63,117519,6679,0.22,3914,5,7,60.79,0
24103,60,56176,40380,0.52,2587,6,4,19.04,0
24104,26,103081,22205,0.54,5374,1,8,20.54,1
24105,40,50289,17272,0.67,4660,5,1,20.41,0
24106,31,70411,2412,0.8,7999,8,7,11.1,0
24107,52,132263,3249,0.47,11084,8,0,23.62,0
24108,47,89626,3239,0.29,11207,2,7,41.77,0
24109,41,129337,41641,0.37,4193,9,8,16.49,0
24110,64,35362,13614,0.78,4403,2,2,10.55,0
24111,68,107610,24277,0.22,7551,4,1,20.1,0
24112,33,116371,9835,0.6,6876,10,4,94.25,0
24113,42,33783,30028,0.11,1720,4,8,57.31,1
24114,55,64162,15803,0.3,7916,4,7,49.15,0
24115,67,55749,13795,0.57,4512,7,0,53.84,0
24116,42,126369,48209,0.47,9044,8,0,59.93,0
24117,48,23554,16653,0.49,6866,13,7,19.7,0
24118,41,146352,38953,0.63,9549,8,2,62.63,0
24119,66,78568,21674,0.29,7189,4,0,85.08,0
24120,38,130883,47267,0.32,10962,13,9,60.46,0
24121,51,38773,21526,0.65,5768,4,0,89.47,0
24122,66,93694,43345,0.53,6947,6,3,22.44,0
24123,57,86550,40920,0.11,5718,9,5,84.33,0
24124,41,140417,33614,0.64,11444,5,8,69.64,0
24125,34,66295,19968,0.6,2135,2,4,64.33,0
24126,45,50331,18985,0.16,4237,13,6,62.99,0
24127,47,65640,47566,0.7,6850,14,8,20.71,0
24128,60,84877,18191,0.52,4196,9,4,67.77,0
24129,43,66969,44619,0.26,11191,12,6,45.89,0
24130,51,62986,42074,0.55,10192,9,8,15.69,1
24131,67,122017,46686,0.58,3156,11,5,28.47,0
24132,49,136180,32908,0.84,4858,1,8,49.83,0
24133,67,27585,46252,0.69,7964,9,5,99.37,1
24134,50,24122,30072,0.34,3396,7,5,48.76,0
24135,46,128196,13093,0.19,3608,1,2,23.48,0
24136,40,36838,9165,0.78,10853,2,4,91.15,0
24137,58,37301,48852,0.78,1625,2,6,13.17,0
24138,39,43107,44688,0.24,5275,8,1,21.41,0
24139,47,77357,48095,0.15,5787,1,5,52.64,1
24140,45,108161,21555,0.67,11661,11,1,18.35,1
24141,60,122678,27025,0.68,3740,3,8,61.44,0
24142,58,75211,13574,0.24,2088,13,9,24.2,1
24143,43,86025,35336,0.63,4594,1,2,68.58,0
24144,49,86520,26898,0.32,10434,5,6,20.59,1
24145,35,37344,26436,0.31,8026,4,6,82.91,0
24146,23,77202,43690,0.36,4727,3,4,76.04,0
24147,30,120086,23821,0.52,10808,8,9,93.29,0
24148,35,34959,5904,0.74,10517,12,1,16.16,0
24149,36,132846,36701,0.5,3203,7,4,59.98,0
24150,37,58751,29094,0.34,8347,4,1,73.8,0
24151,39,21869,5509,0.81,10845,1,2,91.24,0
24152,31,64264,5526,0.14,11964,7,7,53.38,0
24153,68,50268,39677,0.74,7717,3,5,95.62,1
24154,25,104564,36935,0.73,10826,5,9,21.02,1
